Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-08-11 00:00:00-04:00,103.11835467520865,103.48158843492206,103.05945473734886,103.128173828125,12803100,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,103.0987017373883,103.37358555129993,102.79437544854447,103.0888900756836,9829300,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,102.85328413947452,103.02999143284697,102.54895782470703,102.54895782470703,17279900,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,102.46060016546498,102.74529564377796,101.9599282905133,102.0875473022461,20773700,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,101.95993279754798,102.04828269654114,101.50834917089536,101.81267547607422,29797400,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,101.8323075368697,102.30352194891354,101.72431934039759,102.1955337524414,17884100,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,101.74396016384534,101.81267925110528,101.37091476012269,101.5868911743164,19065100,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,101.68505509086017,101.9697505779282,101.5377977713673,101.90103149414062,18361500,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,102.5685909986556,103.3539508822771,102.5685909986556,103.33432006835938,22620400,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,103.15761854929201,103.29505672385264,102.96127295004914,102.98091125488281,20129900,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,102.9416411269134,103.3637747988781,102.59804569387671,103.03981018066406,18521400,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,103.51102684928081,103.52083851128276,103.1183431644714,103.36376953125,15271000,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,103.3048788899471,104.22767701894338,103.22634064795879,104.18840789794922,21843300,0.0,0.0,0.0
