Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-02-03 00:00:00-05:00,84.22386989710961,84.35083548687837,84.08103663564604,84.3111572265625,303700,0.27,0.0,0.0
2014-02-04 00:00:00-05:00,84.27939732726182,84.33494324707851,83.70013359975218,84.03340911865234,486100,0.0,0.0,0.0
2014-02-05 00:00:00-05:00,84.1365482098633,84.1365482098633,83.93023223776605,83.94610595703125,217400,0.0,0.0,0.0
2014-02-06 00:00:00-05:00,83.96200701292186,84.07309887575795,83.96200701292186,84.0254898071289,190500,0.0,0.0,0.0
2014-02-07 00:00:00-05:00,84.02548480678796,84.24766851923803,83.96200201635877,84.21592712402344,192200,0.0,0.0,0.0
2014-02-10 00:00:00-05:00,84.25559457470641,84.31114049569445,84.05721542059888,84.29527282714844,93700,0.0,0.0,0.0
2014-02-11 00:00:00-05:00,84.19213135887071,84.40638428536846,84.09691321736304,84.39051055908203,240100,0.0,0.0,0.0
2014-02-12 00:00:00-05:00,84.37462639197459,84.39049406110622,84.19211489967718,84.26353454589844,173500,0.0,0.0,0.0
2014-02-13 00:00:00-05:00,84.30320140462155,84.35081651710287,84.22385095588758,84.2555923461914,218600,0.0,0.0,0.0
2014-02-14 00:00:00-05:00,84.20005575823136,84.27940621575942,84.14450983255654,84.1603775024414,121400,0.0,0.0,0.0
2014-02-18 00:00:00-05:00,84.18418761803437,84.28734866830993,84.03342355494678,84.0572280883789,312300,0.0,0.0,0.0
2014-02-19 00:00:00-05:00,84.16831658873801,84.28734530520161,84.12070752377336,84.20005798339844,235600,0.0,0.0,0.0
2014-02-20 00:00:00-05:00,84.14451205625569,84.30321297550582,84.13657519407758,84.20005798339844,192300,0.0,0.0,0.0
2014-02-21 00:00:00-05:00,84.33494961053132,84.35082333399167,84.25559915538459,84.27940368652344,182400,0.0,0.0,0.0
2014-02-24 00:00:00-05:00,84.35085976522056,84.39053198290259,84.24769868032791,84.37466430664062,157200,0.0,0.0,0.0
2014-02-25 00:00:00-05:00,84.41428658503028,84.54125213623047,84.3984189181556,84.54125213623047,209400,0.0,0.0,0.0
2014-02-26 00:00:00-05:00,84.53332267823386,84.65235137939453,84.45397222881047,84.65235137939453,214900,0.0,0.0,0.0
2014-02-27 00:00:00-05:00,84.66030979717074,84.90629806923332,84.63650526168762,84.89836120605469,196400,0.0,0.0,0.0
2014-02-28 00:00:00-05:00,84.93801693731355,85.09671783447266,84.77930998610329,85.09671783447266,291600,0.0,0.0,0.0
2014-03-03 00:00:00-05:00,85.14528673997422,85.24870917434697,85.07369219561619,85.22483825683594,132200,0.271,0.0,0.0
2014-03-04 00:00:00-05:00,85.16115538912354,85.16115538912354,85.02591120606198,85.10546875,200800,0.0,0.0,0.0
2014-03-05 00:00:00-05:00,85.13731306151139,85.13731306151139,84.85887977243476,84.9463882446289,930200,0.0,0.0,0.0
2014-03-06 00:00:00-05:00,84.88270635278724,84.93839298550037,84.77133308736099,84.84293365478516,241800,0.0,0.0,0.0
2014-03-07 00:00:00-05:00,84.73956991227706,84.73956991227706,84.4054498848457,84.4213638305664,310700,0.0,0.0,0.0
2014-03-10 00:00:00-04:00,84.50089225287235,84.59635162353516,84.4213407541899,84.59635162353516,145600,0.0,0.0,0.0
2014-03-11 00:00:00-04:00,84.54071242606275,84.76346524456658,84.41343117059714,84.67595672607422,111200,0.0,0.0,0.0
2014-03-12 00:00:00-04:00,84.73955778114122,84.9623105035986,84.73955778114122,84.90662384033203,136100,0.0,0.0,0.0
2014-03-13 00:00:00-04:00,84.97817293663559,85.13727586963576,84.88270753520277,85.08954620361328,147600,0.0,0.0,0.0
2014-03-14 00:00:00-04:00,85.14524850439471,85.19297817919977,85.05774005432613,85.12138366699219,162300,0.0,0.0,0.0
2014-03-17 00:00:00-04:00,85.22484713269958,85.29644775390625,85.16120955421759,85.29644775390625,158900,0.0,0.0,0.0
2014-03-18 00:00:00-04:00,85.2884518468752,85.2884518468752,85.12934886921137,85.2327651977539,109400,0.0,0.0,0.0
2014-03-19 00:00:00-04:00,85.2168480363091,85.2168480363091,84.81112759729677,84.85090637207031,154400,0.0,0.0,0.0
2014-03-20 00:00:00-04:00,84.90657725485381,84.90657725485381,84.80315488739531,84.84293365478516,133000,0.0,0.0,0.0
2014-03-21 00:00:00-04:00,84.86684505111685,84.95435353187735,84.81115838785028,84.90662384033203,126300,0.0,0.0,0.0
2014-03-24 00:00:00-04:00,84.83500729733264,84.89865092036499,84.811142456043,84.81909942626953,154500,0.0,0.0,0.0
2014-03-25 00:00:00-04:00,84.7315751029362,84.82703445022787,84.67588846055313,84.70771026611328,253500,0.0,0.0,0.0
2014-03-26 00:00:00-04:00,84.82704360395545,84.99410354913219,84.80317876455726,84.98615264892578,136300,0.0,0.0,0.0
2014-03-27 00:00:00-04:00,84.95437028663753,85.16916001034356,84.93050543615823,85.16120910644531,104000,0.0,0.0,0.0
2014-03-28 00:00:00-04:00,85.20093514813027,85.20093514813027,85.0338752169236,85.12138366699219,93800,0.0,0.0,0.0
2014-03-31 00:00:00-04:00,85.1850881435673,85.1850881435673,85.04984992206727,85.16917419433594,154400,0.0,0.0,0.0
2014-04-01 00:00:00-04:00,85.03912681186924,85.13482194355312,84.9753300574133,84.99925231933594,310600,0.257,0.0,0.0
2014-04-02 00:00:00-04:00,85.11092309188972,85.11092309188972,84.87966435637294,84.9195327758789,229800,0.0,0.0,0.0
2014-04-03 00:00:00-04:00,84.9593965953941,85.04711562486926,84.95142047889792,85.023193359375,82100,0.0,0.0,0.0
2014-04-04 00:00:00-04:00,85.10291633359164,85.35012113110717,85.09494021896418,85.30227661132812,142700,0.0,0.0,0.0
